trial,mu,n,cost,efficiency,robustness,algebraic_connectivity,network_entropy,cyclomatic_number,betweenness_gini,num_edges,steiner_ratio
24,0.5,50,98.74378563526047,0.9993763243176309,1.0,2.0000000000000364,4.926591392074239,107,0.9578484565014029,156,19.674109123654212
24,0.75,50,12.685633495100912,1.3907860840472412,0.9175510204081633,0.01234989534710817,3.7059609308518935,1,0.7738132355188752,50,2.5275366553920757
24,1.0,50,8.280814113115348,1.6113867115038518,0.8971428571428571,0.009730700282137371,3.4991689376897304,1,0.5995920982381204,50,1.649902719913048
24,1.25,50,5.856149635042681,0.9401061101962214,0.8877551020408163,0.010477923476098154,3.5708163053086297,0,0.5776498945465496,49,1.1668028142029778
24,1.5,50,5.415287209391017,0.8999055484920704,0.9077551020408162,0.014842889128186548,3.729689090124658,0,0.5707813586830515,49,1.0789636108041112
24,2.0,50,5.243870299643903,1.013768220379088,0.8624489795918368,0.007453065695576933,3.7584973723607606,0,0.5482952055394865,49,1.044809816048241
24,3.0,50,5.243870299643903,1.013768220379088,0.8624489795918368,0.007453065695577795,3.7584973723607606,0,0.5482952055394865,49,1.044809816048241
25,0.25,50,626.4183624899791,0.5184944917271482,1.0,46.00000000000015,6.980670567572913,1161,0.8440000000000003,1210,130.43394294151165
25,0.5,50,112.42890790931867,0.9896096451285001,1.0,3.0000000000000266,5.098580493938149,135,0.9434197886647453,184,23.410146696418288
25,0.75,50,9.117802561581117,1.4085944853002415,0.8746938775510205,0.008166879712765623,3.6679732589968,3,0.5599169225212208,52,1.8985250278136045
25,1.0,50,6.750627863090611,1.413189001774216,0.8689795918367348,0.008599515841422769,3.6022333538106457,0,0.5007629979743413,49,1.4056277118278524
25,1.25,50,5.414192363862534,0.9824544759694773,0.8828571428571428,0.008678399938156186,3.6626992532689933,0,0.549480531724333,49,1.1273527408349415
25,1.5,50,5.263855324094311,0.9827161929141135,0.8840816326530612,0.008708614055978137,3.690991000827102,0,0.5534184451219513,49,1.0960492956594532
25,2.0,50,5.263855324094311,0.9827161929141135,0.8840816326530612,0.008708614055972817,3.690991000827102,0,0.5534184451219513,49,1.0960492956594532
25,3.0,50,4.965318813669905,0.9830019577772795,0.8738775510204081,0.008799563120422021,3.7436180444988207,0,0.5116418954362651,49,1.0338874937418443
26,0.25,50,604.994435679846,0.4978938333395823,1.0,46.00000000000045,6.9508771761037025,1163,0.8507692307692307,1212,139.12419926182451
26,0.5,50,112.05648451903208,0.9068189224750232,1.0,2.0000000000000457,5.0830980836047015,134,0.9302196752626557,183,25.76844969373445
26,0.75,50,9.484362763276625,1.4368791830529575,0.9053061224489796,0.011102067900089586,3.657309823420184,0,0.7038759115066124,49,2.1810190261779328
26,1.0,50,9.344814229701928,1.5880443858208229,0.930204081632653,0.01809617396827994,3.3703402676966263,0,0.6852751879699253,49,2.1489285194777765
26,1.25,50,5.061608589607249,1.0008575438589078,0.9195918367346938,0.0174176736649692,3.5373503082826123,0,0.6241025641025646,49,1.1639648242624987
26,1.5,50,4.881318554303126,1.0064278250168641,0.9053061224489796,0.014065158453541773,3.57572398421403,0,0.6065816733067728,49,1.1225054234526612
26,2.0,50,4.843786574771491,0.948570575170836,0.9212244897959184,0.02240865365266153,3.5892264621602656,0,0.6237544554455443,49,1.1138745893637787
26,3.0,50,4.733682376441824,0.9895909394403845,0.9073469387755102,0.014806678328061665,3.61953711811568,0,0.5786180422264875,49,1.0885550863657607
27,0.25,50,639.8378686014394,0.5265588415748511,1.0,45.518805695908085,6.978847367907447,1165,0.9030769230769229,1214,132.58144648667295
27,0.5,50,102.98729245225071,0.9730676717644152,1.0,2.000000000000047,4.984142155013492,118,0.9327788279773157,167,21.340100161484408
27,0.75,50,12.564626086662347,1.4446990264122097,0.9220408163265307,0.012938064240292311,3.73326278514969,0,0.772628048780488,49,2.603528773273567
27,1.0,50,8.964171541133148,1.6402366844065381,0.8889795918367349,0.009625154134947918,3.4601685766384778,1,0.570122506834059,50,1.8574749757714284
27,1.25,50,5.7877354660595985,1.1514225787946037,0.8763265306122449,0.0110177286356436,3.571981547950042,0,0.4761622139065358,49,1.199282470807283
27,1.5,50,5.500552816809788,1.1341580708546963,0.8840816326530614,0.009467952796068015,3.681896272721761,0,0.5308067614291201,49,1.139775066022631
27,2.0,50,5.120226876737994,1.0581762699029558,0.893061224489796,0.013790325993478923,3.744078351188228,0,0.5173620243076307,49,1.0609673465274727
27,3.0,50,5.02927904473552,1.0111140434565462,0.8914285714285713,0.012576648690569002,3.757155994272649,0,0.5167959263611437,49,1.042121955040921
28,0.25,50,619.7943003113736,0.5169251775976472,1.0,44.1822578404058,6.9754186066024975,1154,0.8618181818181814,1203,127.38946235737835
28,0.5,50,90.19540668421074,0.9884129062882291,1.0,2.0000000000002394,4.896304697394887,105,0.9345724907063198,154,18.538318856488925
28,0.75,50,10.601881693438703,1.3912895242129282,0.9142857142857143,0.012354262915796794,3.694879429340749,0,0.7441836593147453,49,2.179058452498171
28,1.0,50,8.863447382454316,1.6207762904166747,0.9236734693877551,0.016230914574840848,3.472235913598976,0,0.6678329128118867,49,1.8217492418315613
28,1.25,50,5.631442282312814,1.2454402744088415,0.8873469387755102,0.010043457200518352,3.6311928670518756,0,0.6084220512279965,49,1.1574588605929983
28,1.5,50,5.307363409523773,0.9871157476316599,0.9102040816326532,0.015577637198584808,3.7160889946581843,0,0.5949186896064107,49,1.0908492881183227
28,2.0,50,5.307363409523773,0.9871157476316599,0.9102040816326532,0.015577637198590318,3.7160889946581843,0,0.5949186896064107,49,1.0908492881183227
28,3.0,50,5.10358832835757,0.9398092603328572,0.9061224489795918,0.013396803812890294,3.739480483047867,0,0.6210224089635856,49,1.0489663633825637
29,0.25,50,604.7929388822726,0.5042769543579212,1.0,45.51880569590831,6.974981317832635,1156,0.8479999999999999,1205,131.1936920181286
29,0.5,50,131.70760450802962,0.9120846347247926,1.0,2.0000000000001905,5.303414945679638,168,0.9444841269841266,217,28.570450796277314
29,0.75,50,8.91661678918024,1.1896426842139383,0.8779591836734695,0.00816231094834909,3.652052906694999,1,0.6506873794293837,50,1.9342221141756717
29,1.0,50,7.058913714042585,1.4009533691675515,0.9073469387755101,0.014126510150321089,3.5275365741971463,1,0.6239351149492356,50,1.5312429961470106
29,1.25,50,4.986917982919219,0.8968685518576882,0.9069387755102041,0.014130812202591724,3.7480705000024437,0,0.6223827217835576,49,1.0817788038000324
29,1.5,50,4.986917982919219,0.8968685518576882,0.9069387755102041,0.01413081220258708,3.7480705000024437,0,0.6223827217835576,49,1.0817788038000324
29,2.0,50,4.954439151694766,0.9021293204159935,0.9048979591836734,0.01407211546316552,3.7576112531262296,0,0.6090241414484867,49,1.0747333879116716
29,3.0,50,4.861325864422725,0.8417181134328348,0.9089795918367346,0.01433034973639717,3.777712540367219,0,0.6112378270562016,49,1.0545349445308014
